date,run1
2008-08-25,7.96869373321533
2008-08-26,7.97137546539307
2008-08-27,7.97282648086548
2008-08-28,7.97477960586548
2008-08-29,7.97657632827759
2008-08-30,7.97785425186157
2008-08-31,7.97920083999634
2008-09-01,7.02665853500366
2008-09-02,7.02835941314697
2008-09-03,7.02969074249268
2008-09-04,7.03060960769653
2008-09-05,7.03155469894409
2008-09-06,7.03318214416504
2008-09-07,7.03559446334839
2008-09-08,7.03822946548462
2008-09-09,7.04085397720337
2008-09-10,7.04338550567627
2008-09-11,7.04530048370361
2008-09-12,7.04600191116333
2008-09-13,7.04775619506836
2008-09-14,7.05007600784302
2008-09-15,7.05291318893433
2008-09-16,7.05544519424438
2008-09-17,7.05757093429565
2008-09-18,7.05960416793823
2008-09-19,7.06144332885742
2008-09-20,7.06291627883911
2008-09-21,7.06413745880127
2008-09-22,7.06644439697266
2008-09-23,7.06850957870483
2008-09-24,7.07053232192993
2008-09-25,7.07250595092773
2008-09-26,7.07448244094849
2008-09-27,7.07657480239868
2008-09-28,7.07876968383789
2008-09-29,7.08104658126831
2008-09-30,7.08315324783325
2008-10-01,7.08521556854248
2008-10-02,7.08682060241699
2008-10-03,7.08759689331055
2008-10-04,7.08860921859741
2008-10-05,7.0907154083252
2008-10-06,7.09354877471924
2008-10-07,7.09618330001831
2008-10-08,7.09742832183838
2008-10-09,7.0991325378418
2008-10-10,7.10112428665161
2008-10-11,7.10326957702637
2008-10-12,7.10526466369629
2008-10-13,7.10753774642944
2008-10-14,7.10965013504028
2008-10-15,7.11190032958984
2008-10-16,7.11440658569336
2008-10-17,7.11694765090942
2008-10-18,7.11890506744385
2008-10-19,7.12113380432129
2008-10-20,7.1238694190979
2008-10-21,7.12666702270508
2008-10-22,7.12939739227295
2008-10-23,7.13196659088135
2008-10-24,7.13431596755981
2008-10-25,7.13686084747314
2008-10-26,7.13954877853394
2008-10-27,7.14197587966919
2008-10-28,7.1444525718689
2008-10-29,7.14659261703491
2008-10-30,7.14890098571777
2008-10-31,7.15186452865601
2008-11-01,7.15502452850342
2008-11-02,7.15859031677246
2008-11-03,7.16367673873901
2008-11-04,7.16886568069458
2008-11-05,7.17269134521484
2008-11-06,7.17559099197388
2008-11-07,7.17838287353516
2008-11-08,7.18089389801025
2008-11-09,7.18308210372925
2008-11-10,7.18522500991821
2008-11-11,7.18748569488525
2008-11-12,7.18921613693237
2008-11-13,7.19183969497681
2008-11-14,7.19418239593506
2008-11-15,7.19625234603882
2008-11-16,7.19708490371704
2008-11-17,7.19982099533081
2008-11-18,7.20234203338623
2008-11-19,7.20457458496094
2008-11-20,7.20674991607666
2008-11-21,7.20878791809082
2008-11-22,7.21061849594116
2008-11-23,7.21185922622681
2008-11-24,7.21339273452759
2008-11-25,7.21532487869263
2008-11-26,7.21720123291016
2008-11-27,7.21880531311035
2008-11-28,7.22063159942627
2008-11-29,7.22271776199341
2008-11-30,7.22420644760132
2008-12-01,6.20673322677612
2008-12-02,6.20963954925537
2008-12-03,6.21268796920776
2008-12-04,6.21561098098755
2008-12-05,6.21762895584106
2008-12-06,6.21977806091309
2008-12-07,6.22181034088135
2008-12-08,6.22343873977661
2008-12-09,6.22514724731445
2008-12-10,6.22721433639526
2008-12-11,6.23018264770508
2008-12-12,6.2332501411438
2008-12-13,6.23530292510986
2008-12-14,6.23747110366821
2008-12-15,6.23981094360352
2008-12-16,6.24245357513428
2008-12-17,6.24516916275024
2008-12-18,6.24804878234863
2008-12-19,6.2505669593811
2008-12-20,6.2533221244812
2008-12-21,6.25597429275513
2008-12-22,6.25943803787231
2008-12-23,6.26276540756226
2008-12-24,6.26491260528564
2008-12-25,6.26705312728882
2008-12-26,6.26981353759766
2008-12-27,6.27496910095215
2008-12-28,6.28213691711426
2008-12-29,6.29010772705078
2008-12-30,6.29828357696533
2008-12-31,6.30620670318604
2009-01-01,6.31325626373291
2009-01-02,6.31952238082886
2009-01-03,6.32531356811523
2009-01-04,6.32962560653687
2009-01-05,6.33495759963989
2009-01-06,6.33999395370483
2009-01-07,6.34390735626221
2009-01-08,6.348801612854
2009-01-09,6.35286235809326
2009-01-10,6.35575771331787
2009-01-11,6.35894727706909
2009-01-12,6.36231088638306
2009-01-13,6.36695051193237
2009-01-14,6.3717565536499
2009-01-15,6.37683629989624
2009-01-16,6.3827862739563
2009-01-17,6.39038848876953
2009-01-18,6.40067195892334
2009-01-19,6.41389417648315
2009-01-20,6.43011140823364
2009-01-21,6.44824457168579
2009-01-22,6.47449350357056
2009-01-23,6.52220153808594
2009-01-24,6.62000942230225
2009-01-25,6.71730756759644
2009-01-26,6.78070735931396
2009-01-27,6.81056833267212
2009-01-28,6.83520412445068
2009-01-29,6.85682535171509
2009-01-30,6.87585878372192
2009-01-31,6.89133501052856
2009-02-01,6.90176153182983
2009-02-02,6.90487194061279
2009-02-03,6.92594432830811
2009-02-04,6.93602132797241
2009-02-05,6.94520616531372
2009-02-06,6.95109748840332
2009-02-07,6.9521689414978
2009-02-08,6.94114446640015
2009-02-09,6.93721008300781
2009-02-10,6.94525623321533
2009-02-11,6.95888185501099
2009-02-12,6.96990299224854
2009-02-13,6.97726726531982
2009-02-14,6.98071241378784
2009-02-15,6.98131847381592
2009-02-16,6.98319864273071
2009-02-17,6.98847532272339
2009-02-18,6.99439764022827
2009-02-19,6.99925994873047
2009-02-20,7.00741672515869
2009-02-21,7.01727533340454
2009-02-22,7.0228533744812
2009-02-23,7.02744913101196
2009-02-24,7.03291606903076
2009-02-25,7.03518009185791
2009-02-26,7.03721857070923
2009-02-27,7.03958749771118
2009-02-28,7.03989553451538
2009-03-01,7.68439054489136
2009-03-02,7.68456268310547
2009-03-03,7.68474864959717
2009-03-04,7.68492698669434
2009-03-05,7.68514108657837
2009-03-06,7.68540954589844
2009-03-07,7.68569135665894
2009-03-08,7.6859769821167
2009-03-09,7.68621826171875
2009-03-10,7.68645238876343
2009-03-11,7.68670749664307
2009-03-12,7.68697309494019
2009-03-13,7.68727874755859
2009-03-14,7.68760204315186
2009-03-15,7.68793249130249
2009-03-16,7.68826818466187
2009-03-17,7.68861675262451
2009-03-18,7.68897485733032
2009-03-19,7.68933820724487
2009-03-20,7.68970251083374
2009-03-21,7.69005060195923
2009-03-22,7.69038724899292
2009-03-23,7.69075393676758
2009-03-24,7.69113540649414
2009-03-25,7.69151878356934
2009-03-26,7.69189262390137
2009-03-27,7.69227504730225
2009-03-28,7.69261789321899
2009-03-29,7.69291925430298
2009-03-30,7.69323587417603
2009-03-31,7.69352340698242
2009-04-01,7.69382762908936
2009-04-02,7.69414520263672
2009-04-03,7.69448375701904
2009-04-04,7.69486427307129
2009-04-05,7.69525146484375
2009-04-06,7.69566965103149
2009-04-07,7.69605541229248
2009-04-08,7.69640064239502
2009-04-09,7.69677782058716
2009-04-10,7.6971116065979
2009-04-11,7.6974458694458
2009-04-12,7.69774150848389
2009-04-13,7.69805955886841
2009-04-14,7.69851970672607
2009-04-15,7.69899797439575
2009-04-16,7.6994686126709
2009-04-17,7.69994258880615
2009-04-18,7.70040273666382
2009-04-19,7.70088291168213
2009-04-20,7.70134925842285
2009-04-21,7.70182657241821
2009-04-22,7.70236253738403
2009-04-23,7.70293045043945
2009-04-24,7.70349550247192
2009-04-25,7.70402097702026
2009-04-26,7.70445728302002
2009-04-27,7.70488405227661
2009-04-28,7.70534563064575
2009-04-29,7.70579051971436
2009-04-30,7.70628213882446
2009-05-01,7.70680904388428
2009-05-02,7.7073860168457
2009-05-03,7.70799398422241
2009-05-04,7.70856714248657
2009-05-05,7.70908832550049
2009-05-06,7.70963191986084
2009-05-07,7.71019124984741
2009-05-08,7.71073770523071
2009-05-09,7.71125030517578
2009-05-10,7.71177053451538
2009-05-11,7.71224164962769
2009-05-12,7.71271991729736
2009-05-13,7.7131724357605
2009-05-14,7.7135853767395
2009-05-15,7.71406555175781
2009-05-16,7.71460676193237
2009-05-17,7.71514225006104
2009-05-18,7.71565628051758
2009-05-19,7.71622610092163
2009-05-20,7.71683502197266
2009-05-21,7.71745300292969
2009-05-22,7.71800661087036
2009-05-23,7.71853160858154
2009-05-24,7.71910858154297
2009-05-25,7.71972417831421
2009-05-26,7.72032499313354
2009-05-27,7.72098541259766
2009-05-28,7.72171878814697
2009-05-29,7.72248220443726
2009-05-30,7.72320413589478
2009-05-31,7.72381019592285
2009-06-01,6.97913026809692
2009-06-02,6.98042583465576
2009-06-03,6.9816632270813
2009-06-04,6.98290967941284
2009-06-05,6.98400020599365
2009-06-06,6.98504304885864
2009-06-07,6.98611688613892
2009-06-08,6.98713970184326
2009-06-09,6.98832035064697
2009-06-10,6.9896764755249
2009-06-11,6.99094867706299
2009-06-12,6.9922251701355
2009-06-13,6.99363946914673
2009-06-14,6.99507331848145
2009-06-15,6.99651908874512
2009-06-16,6.99792385101318
2009-06-17,6.99934101104736
2009-06-18,7.00081396102905
2009-06-19,7.00209617614746
2009-06-20,7.00321912765503
2009-06-21,7.00462007522583
2009-06-22,7.00616025924683
2009-06-23,7.00763750076294
2009-06-24,7.00912427902222
2009-06-25,7.01063346862793
2009-06-26,7.01219606399536
2009-06-27,7.01379776000977
2009-06-28,7.01542282104492
2009-06-29,7.01707887649536
2009-06-30,7.01861238479614
2009-07-01,7.0198974609375
2009-07-02,7.02133226394653
2009-07-03,7.02281713485718
2009-07-04,7.02437400817871
2009-07-05,7.02582740783691
2009-07-06,7.02722549438477
2009-07-07,7.02854681015015
2009-07-08,7.02988481521606
2009-07-09,7.03127098083496
2009-07-10,7.03264665603638
2009-07-11,7.03401803970337
2009-07-12,7.03547620773315
2009-07-13,7.03708124160767
2009-07-14,7.03880167007446
2009-07-15,7.04065561294556
2009-07-16,7.04258871078491
2009-07-17,7.04428577423096
2009-07-18,7.04596471786499
2009-07-19,7.04787969589233
2009-07-20,7.04980373382568
2009-07-21,7.05172395706177
2009-07-22,7.05343055725098
2009-07-23,7.05521249771118
2009-07-24,7.05699348449707
2009-07-25,7.05888223648071
2009-07-26,7.06071281433105
2009-07-27,7.06253242492676
2009-07-28,7.06422472000122
2009-07-29,7.06590843200684
2009-07-30,7.06761360168457
2009-07-31,7.06936883926392
2009-08-01,7.07132530212402
2009-08-02,7.07315444946289
2009-08-03,7.07464170455933
2009-08-04,7.07629919052124
2009-08-05,7.0781888961792
2009-08-06,7.07996559143066
2009-08-07,7.08174085617065
2009-08-08,7.08327341079712
2009-08-09,7.08477878570557
2009-08-10,7.08638143539429
2009-08-11,7.08812379837036
2009-08-12,7.08987140655518
2009-08-13,7.09159851074219
2009-08-14,7.09327840805054
2009-08-15,7.09488964080811
2009-08-16,7.09652519226074
2009-08-17,7.09823703765869
2009-08-18,7.0998706817627
2009-08-19,7.10134840011597
2009-08-20,7.102942943573
2009-08-21,7.10486841201782
2009-08-22,7.10667848587036
2009-08-23,7.10827732086182
2009-08-24,7.11015367507935
2009-08-25,7.11195993423462
2009-08-26,7.11354207992554
2009-08-27,7.11529684066772
2009-08-28,7.11714792251587
2009-08-29,7.11877632141113
2009-08-30,7.12041330337524
2009-08-31,7.1222710609436
2009-09-01,6.55571031570435
2009-09-02,6.55759716033936
2009-09-03,6.55925178527832
2009-09-04,6.56091356277466
2009-09-05,6.56287288665771
2009-09-06,6.56522035598755
2009-09-07,6.56760787963867
2009-09-08,6.56987237930298
2009-09-09,6.57200717926025
2009-09-10,6.57419347763062
2009-09-11,6.57623434066772
2009-09-12,6.57822179794312
2009-09-13,6.580237865448
2009-09-14,6.58207750320435
2009-09-15,6.58388710021973
2009-09-16,6.58584356307983
2009-09-17,6.58813285827637
2009-09-18,6.59029102325439
2009-09-19,6.59216356277466
2009-09-20,6.59396743774414
2009-09-21,6.59597969055176
2009-09-22,6.5981273651123
2009-09-23,6.60035085678101
2009-09-24,6.60271072387695
2009-09-25,6.60481595993042
2009-09-26,6.60661506652832
2009-09-27,6.60840845108032
2009-09-28,6.61020135879517
2009-09-29,6.6119441986084
2009-09-30,6.61388492584229
2009-10-01,6.61576986312866
2009-10-02,6.6180624961853
2009-10-03,6.62032699584961
2009-10-04,6.62266254425049
2009-10-05,6.62508487701416
2009-10-06,6.62748384475708
2009-10-07,6.62969923019409
2009-10-08,6.63144111633301
2009-10-09,6.63324975967407
2009-10-10,6.63490629196167
2009-10-11,6.63662910461426
2009-10-12,6.6384449005127
2009-10-13,6.64048433303833
2009-10-14,6.64257001876831
2009-10-15,6.6448130607605
2009-10-16,6.64714288711548
2009-10-17,6.64958333969116
2009-10-18,6.65198421478271
2009-10-19,6.65423202514648
2009-10-20,6.65615558624268
2009-10-21,6.65797662734985
2009-10-22,6.65992307662964
2009-10-23,6.66232633590698
2009-10-24,6.66499853134155
2009-10-25,6.66740655899048
2009-10-26,6.66954231262207
2009-10-27,6.6716194152832
2009-10-28,6.67377281188965
2009-10-29,6.67584705352783
2009-10-30,6.67796230316162
2009-10-31,6.67986679077148
2009-11-01,6.68181276321411
2009-11-02,6.68363666534424
2009-11-03,6.68557929992676
2009-11-04,6.6873140335083
2009-11-05,6.68922805786133
2009-11-06,6.69128227233887
2009-11-07,6.69333457946777
2009-11-08,6.69533967971802
2009-11-09,6.69741010665894
2009-11-10,6.69942378997803
2009-11-11,6.70130491256714
2009-11-12,6.70316934585571
2009-11-13,6.70514345169067
2009-11-14,6.70711803436279
2009-11-15,6.70906019210815
2009-11-16,6.71104049682617
2009-11-17,6.71303796768188
2009-11-18,6.71499967575073
2009-11-19,6.71684551239014
2009-11-20,6.71867609024048
2009-11-21,6.72058343887329
2009-11-22,6.72250032424927
2009-11-23,6.72437334060669
2009-11-24,6.72627401351929
2009-11-25,6.72821521759033
2009-11-26,6.73005533218384
2009-11-27,6.73164319992065
2009-11-28,6.73349809646606
2009-11-29,6.73535490036011
2009-11-30,6.737144947052
2009-12-01,6.23596286773682
2009-12-02,6.23746967315674
2009-12-03,6.2389087677002
2009-12-04,6.24032354354858
2009-12-05,6.24174356460571
2009-12-06,6.24317979812622
2009-12-07,6.24478912353516
2009-12-08,6.24630117416382
2009-12-09,6.24792623519897
2009-12-10,6.24958848953247
2009-12-11,6.25124645233154
2009-12-12,6.25288534164429
2009-12-13,6.25449657440186
2009-12-14,6.25609636306763
2009-12-15,6.25766086578369
2009-12-16,6.25925779342651
2009-12-17,6.26066875457764
2009-12-18,6.26219177246094
2009-12-19,6.26383781433105
2009-12-20,6.26542186737061
2009-12-21,6.26689147949219
2009-12-22,6.26826000213623
2009-12-23,6.26953315734863
2009-12-24,6.27092981338501
2009-12-25,6.27260065078735
2009-12-26,6.27418088912964
2009-12-27,6.27580165863037
2009-12-28,6.27734136581421
2009-12-29,6.27874135971069
2009-12-30,6.28033685684204
2009-12-31,6.28201866149902
2010-01-01,6.28373622894287
2010-01-02,6.28539896011353
2010-01-03,6.28678703308105
2010-01-04,6.28809118270874
2010-01-05,6.28961610794067
2010-01-06,6.29121685028076
2010-01-07,6.29253959655762
2010-01-08,6.2937593460083
2010-01-09,6.29517126083374
2010-01-10,6.29670572280884
2010-01-11,6.29839181900024
2010-01-12,6.30006170272827
2010-01-13,6.3013858795166
2010-01-14,6.30306577682495
2010-01-15,6.30523157119751
2010-01-16,6.30739259719849
2010-01-17,6.30915975570679
2010-01-18,6.31073427200317
2010-01-19,6.31237649917603
2010-01-20,6.31398582458496
2010-01-21,6.31593942642212
2010-01-22,6.31800746917725
2010-01-23,6.31992101669312
2010-01-24,6.32162284851074
2010-01-25,6.32341575622559
2010-01-26,6.32543039321899
2010-01-27,6.32753610610962
2010-01-28,6.32955360412598
2010-01-29,6.33144807815552
2010-01-30,6.33333301544189
2010-01-31,6.33523178100586
2010-02-01,6.33716630935669
2010-02-02,6.3390941619873
2010-02-03,6.34100675582886
2010-02-04,6.34287118911743
2010-02-05,6.34464740753174
2010-02-06,6.34664154052734
2010-02-07,6.34861469268799
2010-02-08,6.35037899017334
2010-02-09,6.35223865509033
2010-02-10,6.35437631607056
2010-02-11,6.35672330856323
2010-02-12,6.35902881622314
2010-02-13,6.36118316650391
2010-02-14,6.36324977874756
2010-02-15,6.3652720451355
2010-02-16,6.36717128753662
2010-02-17,6.36909294128418
2010-02-18,6.37108564376831
2010-02-19,6.37332963943481
2010-02-20,6.37596988677979
2010-02-21,6.37884712219238
2010-02-22,6.3814172744751
2010-02-23,6.38333988189697
2010-02-24,6.38540649414062
2010-02-25,6.38727569580078
2010-02-26,6.38916110992432
2010-02-27,6.39094924926758
2010-02-28,6.39264535903931
2010-03-01,6.24562358856201
2010-03-02,6.24857139587402
2010-03-03,6.25050497055054
2010-03-04,6.25215339660645
2010-03-05,6.25457906723022
2010-03-06,6.25736904144287
2010-03-07,6.26009082794189
2010-03-08,6.26184558868408
2010-03-09,6.26411819458008
2010-03-10,6.26749467849731
2010-03-11,6.27050971984863
2010-03-12,6.27321004867554
2010-03-13,6.27605390548706
2010-03-14,6.27929306030273
2010-03-15,6.28275156021118
2010-03-16,6.28630781173706
2010-03-17,6.28998947143555
2010-03-18,6.29373645782471
2010-03-19,6.29741144180298
2010-03-20,6.30106973648071
2010-03-21,6.3042049407959
2010-03-22,6.30674505233765
2010-03-23,6.30978202819824
2010-03-24,6.31302785873413
2010-03-25,6.31575632095337
2010-03-26,6.31891918182373
2010-03-27,6.32250928878784
2010-03-28,6.32599544525146
2010-03-29,6.32928133010864
2010-03-30,6.33252286911011
2010-03-31,6.33578300476074
2010-04-01,6.33912563323975
2010-04-02,6.34260988235474
2010-04-03,6.3461537361145
2010-04-04,6.34944915771484
2010-04-05,6.35288429260254
2010-04-06,6.35678148269653
2010-04-07,6.35975551605225
2010-04-08,6.36228895187378
2010-04-09,6.36580181121826
2010-04-10,6.36984252929688
2010-04-11,6.37408494949341
2010-04-12,6.37726020812988
2010-04-13,6.38008546829224
2010-04-14,6.38314723968506
2010-04-15,6.38579797744751
2010-04-16,6.38890695571899
2010-04-17,6.39275360107422
2010-04-18,6.39640712738037
2010-04-19,6.40003681182861
2010-04-20,6.40420341491699
2010-04-21,6.40822076797485
2010-04-22,6.41183471679688
2010-04-23,6.41511678695679
2010-04-24,6.41857242584229
2010-04-25,6.42236661911011
2010-04-26,6.42636394500732
2010-04-27,6.43054294586182
2010-04-28,6.43494558334351
2010-04-29,6.43934869766235
2010-04-30,6.44334554672241
2010-05-01,6.44686365127563
2010-05-02,6.4500207901001
2010-05-03,6.45304298400879
2010-05-04,6.45732450485229
2010-05-05,6.46292734146118
2010-05-06,6.46737003326416
2010-05-07,6.47035789489746
2010-05-08,6.47292757034302
2010-05-09,6.47510814666748
2010-05-10,6.47751522064209
2010-05-11,6.48022508621216
2010-05-12,6.48340892791748
2010-05-13,6.48674583435059
2010-05-14,6.49040222167969
2010-05-15,6.49446582794189
2010-05-16,6.49894332885742
2010-05-17,6.50327014923096
2010-05-18,6.5075478553772
2010-05-19,6.51164484024048
2010-05-20,6.5156364440918
2010-05-21,6.51980352401733
2010-05-22,6.52394676208496
2010-05-23,6.52755117416382
2010-05-24,6.53149604797363
2010-05-25,6.53562879562378
2010-05-26,6.53940868377686
2010-05-27,6.54288673400879
2010-05-28,6.5460524559021
2010-05-29,6.54962968826294
2010-05-30,6.55318737030029
2010-05-31,6.55654191970825
2010-06-01,6.40654754638672
2010-06-02,6.41011619567871
2010-06-03,6.41371250152588
2010-06-04,6.41831398010254
2010-06-05,6.423020362854
2010-06-06,6.42718315124512
2010-06-07,6.4308967590332
2010-06-08,6.43500757217407
2010-06-09,6.4386682510376
2010-06-10,6.44180583953857
2010-06-11,6.4452338218689
2010-06-12,6.44889974594116
2010-06-13,6.45290565490723
2010-06-14,6.45650100708008
2010-06-15,6.4599494934082
2010-06-16,6.46398830413818
2010-06-17,6.46804094314575
2010-06-18,6.4706015586853
2010-06-19,6.47371578216553
2010-06-20,6.47810745239258
2010-06-21,6.4828987121582
2010-06-22,6.48775386810303
2010-06-23,6.49265098571777
2010-06-24,6.49723720550537
2010-06-25,6.50205230712891
2010-06-26,6.5068154335022
2010-06-27,6.51130294799805
2010-06-28,6.51614189147949
2010-06-29,6.52084970474243
2010-06-30,6.52570915222168
2010-07-01,6.53171634674072
2010-07-02,6.53778553009033
2010-07-03,6.54345273971558
2010-07-04,6.54875946044922
2010-07-05,6.55424833297729
